,Bal,Brick,District,Floor,ID,Kitsp,Lift,Link,Livesp,Metrdist,New,Nfloor,Price,Remont,Tel,Totsp,Walk,dist,lat,lon,rooms
156,1,0,0,10,156,6.9,1,http://www.cian.ru/sale/flat/151006041/,22.0,6.0,0,16.0,9500000,евроремонт,1.0,34.8,1.0,2.4791577561014173,55.787923,37.632224,1
157,–,0,0,7,157,8.0,1,http://www.cian.ru/sale/flat/150911073/,15.0,7.0,0,8.0,9600000,евроремонт,,30.0,1.0,3.7536805977584997,55.765949,37.654224,1
158,1,0,0,1,158,7.0,1,http://www.cian.ru/sale/flat/150638572/,30.0,11.0,0,14.0,9700000,евроремонт,,50.0,1.0,9.145041412767748,55.772396,37.702706,2
159,1,0,0,3,159,6.0,1,http://www.cian.ru/sale/flat/136725466/,32.0,11.0,0,17.0,9700000,дизайнерский,1.0,38.0,1.0,5.197931810468241,55.741642,37.667483,2
160,2 лодж.,0,0,2,160,7.4,1,http://www.cian.ru/sale/flat/139550369/,29.0,7.0,0,12.0,9700000,косметический,1.0,47.4,1.0,3.0309207754206446,55.785878,37.601034,2
161,–,0,0,1,161,5.5,–,http://www.cian.ru/sale/flat/151041519/,34.0,7.0,0,5.0,9700000,косметический,1.0,43.0,1.0,5.5988495068473245,55.76601,37.571462,2
162,1,0,0,3,162,9.0,1,http://www.cian.ru/sale/flat/150751616/,20.0,9.0,0,12.0,9700000,косметический,,35.0,1.0,5.703908325860203,55.766694,37.570564,1
163,0,0,0,5,163,,1,http://www.cian.ru/sale/flat/149031297/,42.0,6.0,1,,9746690,,,42.0,1.0,5.812966511764322,55.775753,37.671938,1
164,1,0,0,12,164,10.0,1,http://www.cian.ru/sale/flat/147944625/,19.0,8.0,0,16.0,9750000,отсутствует,,37.9,1.0,1.5347926615094527,55.776051,37.626556,1
165,0,0,0,5,165,,1,http://www.cian.ru/sale/flat/149920200/,46.2,5.0,0,6.0,9768439,,0.0,46.2,1.0,5.845458443318635,55.776294,37.672163,2
166,1,0,0,6,166,5.5,–,http://www.cian.ru/sale/flat/149323017/,42.0,8.0,0,9.0,9800000,отсутствует,1.0,58.0,1.0,9.643333290420337,55.777742,37.706793,3
167,1,0,0,10,167,7.0,1,http://www.cian.ru/sale/flat/149130783/,35.0,4.0,0,12.0,9800000,отсутствует,1.0,46.0,1.0,4.013502240580081,55.753889,37.657305,2
168,–,0,0,6,168,10.0,–,http://www.cian.ru/sale/flat/150976851/,96.0,4.0,0,6.0,71440000,косметический,,125.0,1.0,1.8248541363672546,55.749983,37.604969,4
169,–,0,0,11,169,14.0,1,http://www.cian.ru/sale/flat/147727772/,72.0,8.0,0,12.0,49000000,косметический,1.0,113.0,1.0,5.196667132474523,55.742189,37.574992,5
170,–,0,0,5,170,,–,http://www.cian.ru/sale/flat/150882551/,48.0,6.0,1,11.0,89659919,,,98.2,1.0,2.9144789407219944,55.741432,37.646568,2
171,1,0,0,3,171,8.0,1,http://www.cian.ru/sale/flat/150996254/,19.0,15.0,0,12.0,9800000,косметический,0.0,35.0,0.0,8.754674151387693,55.757997,37.542653,1
172,0,0,0,3,172,,1,http://www.cian.ru/sale/flat/150118460/,59.1,5.0,0,6.0,9886025,,0.0,59.1,1.0,5.850988316490558,55.775824,37.67228,3
173,0,0,0,3,173,,1,http://www.cian.ru/sale/flat/149031371/,59.1,6.0,1,,9886025,,,59.1,1.0,5.812966511764322,55.775753,37.671938,1
174,1,0,0,7,174,8.0,1,http://www.cian.ru/sale/flat/150211678/,32.0,12.0,0,12.0,9900000,,0.0,49.0,1.0,2.970798911974238,55.787801,37.639671,2
175,1,0,0,10,175,9.1,1,http://www.cian.ru/sale/flat/149781961/,19.5,3.0,0,14.0,9900000,косметический,,38.0,1.0,2.005562419195266,55.730086,37.633688,1
176,1,0,0,1,176,7.0,1,http://www.cian.ru/sale/flat/148916134/,32.0,15.0,0,9.0,9900000,косметический,1.0,44.6,1.0,4.079425544172801,55.767053,37.585422,2
177,1,0,0,4,177,5.5,–,http://www.cian.ru/sale/flat/147978925/,28.6,10.0,0,5.0,9900000,косметический,1.0,42.6,1.0,6.498206563416348,55.757962,37.562937,2
178,1,0,0,7,178,6.5,–,http://www.cian.ru/sale/flat/151041941/,28.3,6.0,0,8.0,9900000,отсутствует,1.0,43.0,1.0,3.4136209553730112,55.784228,37.595941,2
179,0,0,0,1,179,,1,http://www.cian.ru/sale/flat/149031226/,46.2,6.0,1,,9930382,,,46.2,1.0,5.812966511764322,55.775753,37.671938,1
180,0,0,0,1,180,,1,http://www.cian.ru/sale/flat/150235286/,46.2,5.0,0,6.0,9930382,,0.0,46.2,1.0,5.845458443318635,55.776294,37.672163,2
181,–,0,0,1,181,5.0,1,http://www.cian.ru/sale/flat/148653881/,27.0,10.0,0,8.0,9950000,косметический,,40.0,1.0,4.328975960560683,55.747459,37.66,2
182,1,0,0,3,182,,–,http://www.cian.ru/sale/flat/151093254/,30.0,,0,5.0,9950000,евроремонт,,54.0,,9.392411073284386,55.754988,37.536886,3
183,1,0,0,5,183,10.0,1,http://www.cian.ru/sale/flat/150871176/,20.0,12.0,0,8.0,9990000,,0.0,35.0,1.0,4.194397921790455,55.740472,37.584272,1
184,1,0,0,14,184,6.0,1,http://www.cian.ru/sale/flat/150736409/,24.0,6.0,0,14.0,10000000,отсутствует,,39.0,1.0,7.208073482651807,55.770902,37.685251,2
185,0,0,0,2,185,9.7,1,http://www.cian.ru/sale/flat/150876664/,19.9,3.0,0,12.0,10000000,,1.0,34.8,1.0,7.276569707391842,55.744662,37.686437,1
186,1,0,0,9,186,10.0,1,http://www.cian.ru/sale/flat/17264878/,20.0,10.0,0,12.0,9999999,евроремонт,1.0,35.1,1.0,10.9378833791994,55.753387,37.522998,1
187,1,0,0,8,187,8.0,1,http://www.cian.ru/sale/flat/148884599/,23.0,4.0,0,9.0,10000000,косметический,,38.0,1.0,6.588883591546979,55.761365,37.562236,2
188,–,0,0,2,188,6.0,1,http://www.cian.ru/sale/flat/151044088/,23.0,5.0,0,9.0,10000000,отсутствует,1.0,38.0,1.0,2.5598922326750233,55.72164,37.606658,2
189,1,0,0,3,189,6.0,1,http://www.cian.ru/sale/flat/150541005/,28.0,12.0,0,12.0,10000000,косметический,1.0,40.0,1.0,9.312247409148222,55.755864,37.537613,2
190,–,0,0,1,190,5.4,1,http://www.cian.ru/sale/flat/33372016/,38.0,7.0,0,9.0,10000000,косметический,1.0,54.5,0.0,7.528968206595456,55.773768,37.68791,3
191,–,0,0,1,191,6.1,1,http://www.cian.ru/sale/flat/149007233/,25.1,11.0,0,8.0,10000000,евроремонт,,41.0,1.0,4.404895552719383,55.747429,37.660683,2
192,1,0,0,7,192,9.0,1,http://www.cian.ru/sale/flat/151075942/,32.0,14.0,0,14.0,10000000,косметический,1.0,48.0,1.0,4.462451676862114,55.786273,37.656838,2
193,1,0,0,7,193,9.0,1,http://www.cian.ru/sale/flat/150973445/,32.0,10.0,0,14.0,10000000,косметический,,48.0,1.0,4.462451676862114,55.786273,37.656838,2
194,1,0,0,4,194,6.0,–,http://www.cian.ru/sale/flat/148215472/,23.0,11.0,0,14.0,10000000,косметический,1.0,38.0,1.0,5.035586598033028,55.765367,37.665983,2
195,1,0,0,9,195,5.1,1,http://www.cian.ru/sale/flat/150853943/,28.2,3.0,0,9.0,10000000,косметический,1.0,41.5,1.0,6.252036321575133,55.764967,37.56547,2
196,1,0,0,2,196,15.0,–,http://www.cian.ru/sale/flat/151141559/,50.0,3.0,0,3.0,10526544,евроремонт,0.0,72.0,1.0,1.4860875539572995,55.760975,37.608607,4
197,0,0,0,3,197,18.0,1,http://www.cian.ru/sale/flat/149472326/,95.2,5.0,0,11.0,81455658,,0.0,170.0,1.0,2.92942746782744,55.77153,37.596992,4
198,–,0,0,3,198,,–,http://www.cian.ru/sale/flat/21309053/,70.0,6.0,1,14.0,72000000,,,120.3,1.0,5.442488748361556,55.726368,37.57476,3
199,1,0,0,5,199,6.0,1,http://www.cian.ru/sale/flat/151026227/,28.0,9.0,0,9.0,10000000,косметический,0.0,43.0,1.0,7.528968206595456,55.773768,37.68791,2
200,1,0,0,8,200,11.0,1,http://www.cian.ru/sale/flat/149213366/,28.0,5.0,0,16.0,10029600,,,50.0,1.0,2.6669379614071294,55.774305,37.642132,2
201,0,0,0,4,201,,1,http://www.cian.ru/sale/flat/149031286/,44.1,6.0,1,,10056458,,,44.1,1.0,5.812966511764322,55.775753,37.671938,1
202,1,0,0,1,202,7.0,1,http://www.cian.ru/sale/flat/148915854/,32.0,11.0,0,9.0,10100000,косметический,1.0,44.6,1.0,4.079425544172801,55.767053,37.585422,2
203,1,0,0,1,203,7.0,1,http://www.cian.ru/sale/flat/146785232/,32.0,10.0,0,9.0,10100000,косметический,1.0,44.6,1.0,4.079425544172801,55.767053,37.585422,2
204,–,0,0,7,204,10.0,1,http://www.cian.ru/sale/flat/149558180/,31.0,,0,12.0,10100000,косметический,,52.0,,6.173279614183541,55.738292,37.676062,2
205,1,0,0,7,205,6.0,1,http://www.cian.ru/sale/flat/150894304/,43.0,5.0,0,9.0,10190000,косметический,1.0,58.0,1.0,6.7762929791162065,55.775986,37.680787,3
206,0,0,0,1,206,,1,http://www.cian.ru/sale/flat/149031217/,46.5,6.0,1,,10199229,,,46.5,1.0,5.812966511764322,55.775753,37.671938,1
207,–,0,0,20,207,,–,http://www.cian.ru/sale/flat/150876128/,48.4,7.0,0,44.0,10200000,косметический,,48.4,1.0,6.384452053704632,55.770244,37.564689,1
208,–,0,0,2,208,8.0,1,http://www.cian.ru/sale/flat/149409653/,15.1,5.0,0,14.0,10290000,,1.0,30.1,1.0,4.595804959410491,55.730335,37.582035,1
209,1,0,0,4,209,7.0,1,http://www.cian.ru/sale/flat/51892024/,26.0,9.0,0,12.0,10300000,косметический,1.0,39.0,0.0,2.8111779501382226,55.786996,37.638045,2
210,1,0,0,3,210,6.0,–,http://www.cian.ru/sale/flat/49876694/,19.0,11.0,0,5.0,10300000,косметический,1.0,31.0,1.0,4.712237209235146,55.741794,37.579421,1
211,0,0,0,5,211,,1,http://www.cian.ru/sale/flat/149031304/,44.3,6.0,1,,10301984,,,44.3,1.0,5.812966511764322,55.775753,37.671938,1
212,1,0,0,13,212,11.0,1,http://www.cian.ru/sale/flat/149213363/,28.0,5.0,0,16.0,10329300,,,49.0,1.0,2.6669379614071294,55.774305,37.642132,2
213,–,0,0,16,213,,–,http://www.cian.ru/sale/flat/150689132/,53.2,,1,19.0,10478000,,,69.9,,7.153195429130898,55.745617,37.685364,3
214,0,0,0,4,214,,1,http://www.cian.ru/sale/flat/149031287/,46.0,6.0,1,,10485169,,,46.0,1.0,5.812966511764322,55.775753,37.671938,1
215,1,0,0,6,215,7.0,–,http://www.cian.ru/sale/flat/149495692/,28.0,4.0,0,12.0,10490000,евроремонт,1.0,46.0,1.0,4.013502240580081,55.753889,37.657305,2
216,0,0,0,1,216,9.0,1,http://www.cian.ru/sale/flat/151052804/,35.0,11.0,0,12.0,10500000,отсутствует,,47.0,1.0,2.7848941484388656,55.786151,37.638216,2
217,1,0,0,3,217,6.0,–,http://www.cian.ru/sale/flat/149006725/,28.0,10.0,0,5.0,10500000,косметический,1.0,40.0,1.0,4.029955559367558,55.78276,37.589024,2
218,1,0,0,11,218,9.0,1,http://www.cian.ru/sale/flat/150658211/,19.0,3.0,0,17.0,10500000,косметический,0.0,39.0,1.0,6.877488710392059,55.765463,37.559847,1
219,–,0,0,3,219,9.0,–,http://www.cian.ru/sale/flat/150713577/,47.0,9.0,0,5.0,10500000,отсутствует,1.0,65.0,1.0,8.482033852773371,55.775429,37.696435,3
220,1,0,0,10,220,9.0,1,http://www.cian.ru/sale/flat/149204655/,21.0,9.0,0,12.0,10500000,косметический,1.0,38.0,1.0,3.1296464239479636,55.787067,37.600441,1
221,–,0,0,2,221,10.0,1,http://www.cian.ru/sale/flat/150933448/,19.0,2.0,0,5.0,10500000,косметический,1.0,35.5,1.0,6.695556676628823,55.723247,37.563521,1
222,1,0,0,6,222,7.5,1,http://www.cian.ru/sale/flat/149397410/,23.5,8.0,0,9.0,10500000,отсутствует,,38.0,1.0,2.3862875554845413,55.723354,37.607951,2
223,1,0,0,1,223,9.0,1,http://www.cian.ru/sale/flat/150912522/,17.0,10.0,0,9.0,10500000,дизайнерский,1.0,37.0,1.0,4.475868982056424,55.768502,37.581954,1
224,0,0,0,2,224,,0,http://www.cian.ru/sale/flat/144380583/,,11.0,0,7.0,183000000,,1.0,322.0,1.0,2.868929175545683,55.740558,37.596498,
225,–,0,0,6,225,20.0,1,http://www.cian.ru/sale/flat/149948844/,130.0,6.0,0,8.0,208693440,дизайнерский,1.0,206.0,1.0,2.653135075454644,55.750403,37.597477,4
226,1,0,0,2,226,15.0,1,http://www.cian.ru/sale/flat/149351749/,79.6,3.0,0,6.0,45000000,евроремонт,1.0,129.6,0.0,3.085865595057006,55.7499,37.5936,4
227,1,0,0,4,227,6.0,–,http://www.cian.ru/sale/flat/150720845/,27.0,3.0,0,9.0,10500000,косметический,,35.0,1.0,6.316506036587821,55.765362,37.564913,2
228,0,0,0,3,228,,1,http://www.cian.ru/sale/flat/149031365/,61.5,6.0,1,,10598345,,,61.5,1.0,5.812966511764322,55.775753,37.671938,1
229,–,0,0,3,229,,1,http://www.cian.ru/sale/flat/151005980/,35.0,6.0,1,8.0,10598345,,,61.5,1.0,5.812966511764322,55.775753,37.671938,2
230,0,0,0,3,230,,1,http://www.cian.ru/sale/flat/150118459/,61.5,5.0,0,6.0,10598345,,0.0,61.5,1.0,5.850988316490558,55.775824,37.67228,2
231,1,0,0,4,231,5.5,0,http://www.cian.ru/sale/flat/150873646/,18.2,5.0,0,5.0,10600000,,1.0,30.6,1.0,5.645814775878602,55.723962,37.573285,1
232,1,0,0,2,232,6.0,–,http://www.cian.ru/sale/flat/149833251/,29.0,3.0,0,5.0,10600000,косметический,,44.0,1.0,1.7905159443563328,55.779423,37.627966,2
233,1,0,0,11,233,7.5,1,http://www.cian.ru/sale/flat/151105193/,19.0,3.0,0,12.0,10600000,евроремонт,0.0,36.5,1.0,7.103233991878875,55.766329,37.557861,1
234,–,0,0,4,234,60.7,1,http://www.cian.ru/sale/flat/150910460/,,5.0,1,4.0,10661503,,,60.7,1.0,5.812966511764322,55.775753,37.671938,2
235,0,0,0,4,235,,1,http://www.cian.ru/sale/flat/149031384/,60.7,6.0,1,,10661503,,,60.7,1.0,5.812966511764322,55.775753,37.671938,1
236,1,0,0,4,236,9.0,1,http://www.cian.ru/sale/flat/150291609/,17.0,10.0,0,9.0,10700000,,,37.0,0.0,4.475868982056424,55.768502,37.581954,1
237,1,0,0,2,237,6.0,1,http://www.cian.ru/sale/flat/150179604/,25.2,3.0,0,8.0,10700000,евроремонт,1.0,36.6,1.0,4.463614960641872,55.773393,37.582763,2
238,0,0,0,2,238,,1,http://www.cian.ru/sale/flat/149031328/,45.9,6.0,1,,10775344,,,45.9,1.0,5.812966511764322,55.775753,37.671938,1
239,1,0,0,5,239,5.0,–,http://www.cian.ru/sale/flat/149586481/,26.0,5.0,0,5.0,10800000,косметический,,42.0,1.0,4.259277042667027,55.728859,37.585538,2
240,–,0,0,1,240,,1,http://www.cian.ru/sale/flat/151005586/,30.0,6.0,1,5.0,10817568,,,51.3,1.0,5.812966511764322,55.775753,37.671938,2
241,–,0,0,1,241,,1,http://www.cian.ru/sale/flat/151005358/,25.0,6.0,1,5.0,10817568,,,51.3,1.0,5.812966511764322,55.775753,37.671938,1
242,0,0,0,1,242,,1,http://www.cian.ru/sale/flat/149031209/,51.3,6.0,1,,10817568,,,51.3,1.0,5.812966511764322,55.775753,37.671938,1
243,–,0,0,3,243,,1,http://www.cian.ru/sale/flat/150833983/,,9.0,1,6.0,10844021,,,46.2,1.0,5.812966511764322,55.775753,37.671938,1
244,0,0,0,4,244,,1,http://www.cian.ru/sale/flat/149031289/,47.6,6.0,1,,10859151,,,47.6,1.0,5.812966511764322,55.775753,37.671938,1
245,–,0,0,2,245,22.0,1,http://www.cian.ru/sale/flat/150780674/,19.0,9.0,0,12.0,10900000,дизайнерский,1.0,45.0,1.0,2.4003459649269705,55.726239,37.636554,1
246,–,0,0,2,246,22.0,1,http://www.cian.ru/sale/flat/137145027/,19.0,5.0,0,12.0,10900000,евроремонт,0.0,45.0,1.0,2.4003459649269705,55.726239,37.636554,2
247,1,0,0,6,247,9.5,1,http://www.cian.ru/sale/flat/150807537/,19.4,5.0,0,14.0,10900000,косметический,1.0,35.0,1.0,6.643358191494233,55.726198,37.563548,1
248,1,0,0,5,248,6.0,1,http://www.cian.ru/sale/flat/150521993/,32.0,7.0,0,9.0,10900000,евроремонт,1.0,43.0,1.0,8.12110104243524,55.764384,37.548564,2
249,1,0,0,3,249,8.0,1,http://www.cian.ru/sale/flat/149021395/,20.0,1.0,0,17.0,10900000,косметический,1.0,40.0,1.0,6.877488710392059,55.765463,37.559847,1
250,–,0,0,2,250,,–,http://www.cian.ru/sale/flat/150885034/,50.0,9.0,0,4.0,10950000,отсутствует,,67.5,1.0,5.881676148185924,55.768177,37.67343,2
251,0,0,0,1,251,,1,http://www.cian.ru/sale/flat/149920193/,56.4,5.0,0,6.0,10958128,,0.0,56.4,1.0,5.845458443318635,55.776294,37.672163,2
252,–,0,0,4,252,20.0,1,http://www.cian.ru/sale/flat/26406106/,90.0,3.0,0,6.0,78000000,дизайнерский,0.0,132.0,1.0,1.660737058474268,55.770259,37.632772,3
253,–,0,0,4,253,16.2,1,http://www.cian.ru/sale/flat/148435171/,95.4,7.0,0,6.0,77607873,косметический,0.0,152.0,1.0,6.676471476390031,55.759932,37.561392,4
254,1,0,0,1,254,7.0,1,http://www.cian.ru/sale/flat/150032074/,28.0,10.0,0,6.0,15400000,косметический,1.0,49.0,0.0,4.664017819466026,55.739797,37.58005,2
255,1,0,0,9,255,9.0,1,http://www.cian.ru/sale/flat/148383684/,29.1,8.0,0,9.0,10987111,косметический,1.0,50.0,1.0,3.867327760177811,55.783757,37.590982,2
256,1,0,0,9,256,7.1,1,http://www.cian.ru/sale/flat/149782738/,32.0,8.0,0,9.0,10987000,косметический,,48.4,1.0,3.867327760177811,55.783757,37.590982,2
257,1,0,0,8,257,6.0,1,http://www.cian.ru/sale/flat/150438708/,18.0,9.0,0,8.0,10990000,косметический,1.0,31.0,1.0,3.7530161738814294,55.730112,37.590156,1
258,1,0,0,4,258,6.0,–,http://www.cian.ru/sale/flat/50948798/,25.2,5.0,0,5.0,10999000,косметический,1.0,40.0,1.0,6.3015558023696885,55.72638,37.566701,2
259,–,0,0,6,259,6.0,1,http://www.cian.ru/sale/flat/150638398/,30.0,5.0,0,8.0,11000000,косметический,,43.0,1.0,5.8564451544888225,55.730568,37.672289,2
260,–,0,0,2,260,8.0,1,http://www.cian.ru/sale/flat/150639797/,30.0,6.0,0,6.0,11000000,косметический,,47.0,1.0,2.4703750102475754,55.786738,37.633176,2
261,1,0,0,8,261,8.0,1,http://www.cian.ru/sale/flat/151124477/,19.0,9.0,0,8.0,11000000,косметический,,32.0,1.0,3.7530161738814294,55.730112,37.590156,1
262,1,0,0,3,262,6.0,–,http://www.cian.ru/sale/flat/149051482/,18.0,10.0,0,5.0,11000000,евроремонт,1.0,31.0,1.0,4.017067300726483,55.767985,37.586113,1
263,1,0,0,2,263,8.6,1,http://www.cian.ru/sale/flat/49347326/,20.9,5.0,0,14.0,11000000,евроремонт,,39.0,1.0,1.7754823482127269,55.7249,37.621696,1
264,1,0,0,1,264,7.0,1,http://www.cian.ru/sale/flat/150332385/,22.9,11.0,0,9.0,11000000,косметический,1.0,39.3,1.0,6.094797397762847,55.770163,37.567321,2
265,1,0,0,11,265,7.0,1,http://www.cian.ru/sale/flat/150251771/,21.6,1.0,0,15.0,11000000,косметический,1.0,39.0,1.0,1.1193638314498155,55.736012,37.618659,1
266,–,0,0,7,266,8.0,1,http://www.cian.ru/sale/flat/138125457/,31.8,5.0,1,9.0,11100000,,,38.8,1.0,5.913141226377344,55.774958,37.672971,1
267,1,0,0,2,267,,1,http://www.cian.ru/sale/flat/151079824/,30.0,6.0,1,19.0,11118000,,,43.0,1.0,2.6669379614071294,55.774305,37.642132,1
268,–,0,0,1,268,,1,http://www.cian.ru/sale/flat/148186493/,,7.0,0,8.0,11150000,,,28.0,1.0,4.378552684725224,55.767944,37.582781,1
269,1,0,0,3,269,20.2,1,http://www.cian.ru/sale/flat/48907736/,10.9,10.0,1,19.0,11155200,,,44.8,1.0,2.6669379614071294,55.774305,37.642132,1
270,–,0,0,1,270,,1,http://www.cian.ru/sale/flat/148053763/,,10.0,0,8.0,11160000,,,28.0,1.0,4.378552684725224,55.767944,37.582781,1
271,–,0,0,1,271,8.0,1,http://www.cian.ru/sale/flat/142254433/,22.9,10.0,1,8.0,11160000,,,27.9,1.0,3.711632066392284,55.767514,37.588871,1
272,0,0,0,2,272,,1,http://www.cian.ru/sale/flat/149031255/,56.4,6.0,1,,11177287,,,56.4,1.0,5.812966511764322,55.775753,37.671938,1
273,1,0,0,4,273,6.5,0,http://www.cian.ru/sale/flat/139037740/,46.0,12.0,0,5.0,11200000,косметический,0.0,60.0,1.0,7.115888652088053,55.771028,37.558104,3
274,–,0,0,1,274,6.0,1,http://www.cian.ru/sale/flat/148340141/,16.0,7.0,0,8.0,11200000,евроремонт,1.0,30.0,1.0,3.003024634744428,55.747363,37.594486,1
275,1,0,0,2,275,6.0,1,http://www.cian.ru/sale/flat/149726378/,20.0,8.0,1,7.0,11249465,,,38.6,1.0,2.881941665475151,55.730857,37.643866,1
276,1,0,0,6,276,6.0,1,http://www.cian.ru/sale/flat/150097553/,31.0,5.0,0,9.0,11300000,косметический,,44.2,1.0,5.382000442994203,55.761685,37.573133,2
277,–,0,0,3,277,8.0,–,http://www.cian.ru/sale/flat/39780029/,42.0,6.0,0,5.0,11300000,евроремонт,,62.0,1.0,6.093474737370233,55.781681,37.673636,2
278,1,0,0,4,278,9.0,0,http://www.cian.ru/sale/flat/151109393/,51.0,10.0,0,5.0,11300000,,1.0,73.0,1.0,8.172751971035908,55.774598,37.693696,4
279,–,0,0,7,279,,1,http://www.cian.ru/sale/flat/148506881/,,5.0,0,8.0,11368000,,,39.2,1.0,5.913141226377344,55.774958,37.672971,2
280,–,0,0,2,280,,–,http://www.cian.ru/sale/flat/150882546/,30.0,6.0,1,11.0,35040933,,,59.7,1.0,2.9144789407219944,55.741432,37.646568,1
281,1,0,0,2,281,18.0,1,http://www.cian.ru/sale/flat/151025686/,70.0,7.0,0,11.0,123911730,дизайнерский,1.0,105.0,1.0,5.443982652179644,55.730426,37.574067,2
282,1,0,0,7,282,,1,http://www.cian.ru/sale/flat/149830459/,244.5,8.0,0,7.0,358691850,отсутствует,,350.3,1.0,3.2770649946637596,55.740451,37.592716,
283,1,0,0,2,283,,–,http://www.cian.ru/sale/flat/151016151/,30.0,5.0,0,5.0,11390000,евроремонт,,54.0,1.0,9.392411073284386,55.754988,37.536886,3
284,1,0,0,9,284,14.0,1,http://www.cian.ru/sale/flat/50164885/,20.0,5.0,0,12.0,11400000,евроремонт,1.0,43.0,1.0,7.166965596898254,55.771849,37.684793,1
285,1,0,0,8,285,10.0,1,http://www.cian.ru/sale/flat/150840395/,15.1,5.0,0,12.0,11400000,,,35.8,1.0,6.086229734872393,55.766116,37.567051,1
286,1,0,0,8,286,10.2,1,http://www.cian.ru/sale/flat/150632313/,15.1,6.0,0,12.0,11400000,отсутствует,0.0,37.0,1.0,6.086229734872393,55.766116,37.567051,1
287,1,0,0,2,287,15.6,1,http://www.cian.ru/sale/flat/48914776/,15.4,10.0,1,19.0,11466800,,,43.6,1.0,2.6669379614071294,55.774305,37.642132,1
288,1,0,0,4,288,6.0,1,http://www.cian.ru/sale/flat/150362484/,23.0,3.0,0,9.0,11500000,евроремонт,1.0,40.0,1.0,1.9026919549150683,55.731926,37.633419,2
289,1,0,0,9,289,7.0,1,http://www.cian.ru/sale/flat/150889637/,23.1,5.0,0,12.0,11500000,,1.0,38.7,1.0,6.029191066566837,55.769874,37.674615,2
290,–,0,0,10,290,10.0,1,http://www.cian.ru/sale/flat/148186999/,24.5,10.0,0,14.0,11500000,косметический,1.0,44.5,1.0,4.294511865263111,55.754618,37.582682,1
291,1,0,0,3,291,7.7,1,http://www.cian.ru/sale/flat/149794286/,21.5,5.0,0,9.0,11500000,евроремонт,,36.3,1.0,4.050410041338482,55.772927,37.586563,2
292,1,0,0,6,292,8.0,1,http://www.cian.ru/sale/flat/150989826/,19.0,1.0,0,17.0,11500000,косметический,1.0,40.0,1.0,7.020527439580528,55.766709,37.558634,1
293,1,0,0,3,293,10.0,1,http://www.cian.ru/sale/flat/150813847/,38.0,7.0,0,6.0,11500000,отсутствует,1.0,65.7,1.0,5.57450865467965,55.728373,37.669333,2
294,1,0,0,7,294,10.7,1,http://www.cian.ru/sale/flat/148960370/,15.2,7.0,0,12.0,11500000,отсутствует,1.0,38.5,1.0,5.902621257884513,55.766552,37.568749,1
