,Bal,Brick,District,Floor,ID,Kitsp,Lift,Link,Livesp,Metrdist,New,Nfloor,Price,Remont,Tel,Totsp,Walk,dist,lat,lon,rooms
5466,Ц,0,6,2,5466,3.0,4 пасс.,http://www.cian.ru/sale/flat/149147065/,12.0,11.0,0,15.0,2920500,отсутствует,0.0,17.7,1.0,11.700632125972373,55.648997,37.533921,1
5467,0,0,6,8,5467,,0,http://www.cian.ru/sale/flat/150820461/,27.9,15.0,1,17.0,2999413,,,27.9,1.0,18.872063765546372,55.523648,37.510957,1
5468,1,0,6,8,5468,8.0,1,http://www.cian.ru/sale/flat/150938885/,17.0,17.0,0,14.0,3000000,евроремонт,1.0,40.0,1.0,8.436403746593912,55.689116,37.554565,1
5469,0,0,6,17,5469,,0,http://www.cian.ru/sale/flat/150494769/,27.9,15.0,1,17.0,3081784,,,27.9,1.0,18.872063765546372,55.523648,37.510957,1
5470,0,0,6,7,5470,,0,http://www.cian.ru/sale/flat/150692428/,28.5,15.0,1,16.0,3083213,,,28.5,1.0,18.872063765546372,55.523648,37.510957,1
5471,Ц,0,6,4,5471,6.0,1,http://www.cian.ru/sale/flat/150727341/,17.0,3.0,1,7.0,3300000,,,27.5,1.0,12.78331164358484,55.570125,37.569864,1
5472,Ц,0,6,9,5472,3.0,3 пасс.,http://www.cian.ru/sale/flat/149147080/,12.0,11.0,0,15.0,3311500,косметический,,17.9,1.0,11.700632125972373,55.648997,37.533921,1
5473,0,0,6,2,5473,,0,http://www.cian.ru/sale/flat/150494694/,37.2,15.0,1,17.0,3814554,,,37.2,1.0,18.872063765546372,55.523648,37.510957,1
5474,0,0,6,2,5474,,0,http://www.cian.ru/sale/flat/150564358/,39.2,15.0,1,16.0,3841599,,,39.2,1.0,18.872063765546372,55.523648,37.510957,1
5475,0,0,6,2,5475,,0,http://www.cian.ru/sale/flat/150494665/,39.2,15.0,1,17.0,3854774,,,39.2,1.0,18.872063765546372,55.523648,37.510957,1
5476,0,0,6,2,5476,,0,http://www.cian.ru/sale/flat/150494664/,38.9,15.0,1,17.0,3863061,,,38.9,1.0,18.872063765546372,55.523648,37.510957,1
5477,0,0,6,2,5477,,0,http://www.cian.ru/sale/flat/150494634/,39.5,15.0,1,16.0,3867394,,,39.5,1.0,18.872063765546372,55.523648,37.510957,1
5478,0,0,6,3,5478,,0,http://www.cian.ru/sale/flat/150681668/,38.8,15.0,1,16.0,3881322,,,38.8,1.0,18.872063765546372,55.523648,37.510957,1
5479,0,0,6,4,5479,,0,http://www.cian.ru/sale/flat/150494702/,38.3,15.0,1,17.0,3884878,,,38.3,1.0,18.872063765546372,55.523648,37.510957,1
5480,0,0,6,2,5480,,0,http://www.cian.ru/sale/flat/150494773/,39.5,15.0,1,17.0,3900078,,,39.5,1.0,18.872063765546372,55.523648,37.510957,1
5481,0,0,6,9,5481,,0,http://www.cian.ru/sale/flat/150494645/,38.7,15.0,1,16.0,3943618,,,38.7,1.0,18.872063765546372,55.523648,37.510957,1
5482,1,0,6,3,5482,,1,http://www.cian.ru/sale/flat/150457338/,50.0,8.0,1,6.0,3999000,,,55.0,1.0,12.784327981624681,55.570105,37.569866,3
5483,0,0,6,14,5483,,0,http://www.cian.ru/sale/flat/150494806/,38.6,15.0,1,17.0,4032010,,,38.6,1.0,18.872063765546372,55.523648,37.510957,1
5484,0,0,6,7,5484,5.6,1,http://www.cian.ru/sale/flat/150197664/,14.0,7.0,1,19.0,4057200,,,27.6,0.0,11.90441904885527,55.653719,37.530052,1
5485,0,0,6,16,5485,,0,http://www.cian.ru/sale/flat/150494816/,40.6,15.0,1,17.0,4174998,,,40.6,1.0,18.872063765546372,55.523648,37.510957,1
5486,0,0,6,6,5486,4.0,1,http://www.cian.ru/sale/flat/150197771/,13.3,7.0,1,19.0,4176000,,,28.8,0.0,11.90441904885527,55.653719,37.530052,1
5487,1,0,6,13,5487,8.5,1,http://www.cian.ru/sale/flat/148913521/,19.7,15.0,0,14.0,4300000,косметический,,42.1,0.0,15.919852371576532,55.503405,37.5925,1
5488,0,0,6,11,5488,18.0,1,http://www.cian.ru/sale/flat/149757838/,42.0,10.0,0,40.0,24676000,отсутствует,0.0,99.0,1.0,9.86066734367656,55.665639,37.547567,2
5489,1,0,6,5,5489,6.0,Ц,http://www.cian.ru/sale/flat/149577341/,16.0,20.0,0,5.0,4750000,косметический,1.0,30.5,1.0,13.984047099728546,55.54101,37.581047,1
5490,Ц,0,6,8,5490,10.0,1,http://www.cian.ru/sale/flat/149876951/,127.5,24.0,0,40.0,57500000,евроремонт,0.0,206.5,1.0,13.710490003905294,55.661379,37.509397,5
5491,1,0,6,3,5491,,1,http://www.cian.ru/sale/flat/150497471/,20.5,8.0,1,7.0,2865000,,,20.5,1.0,12.784327981624681,55.570105,37.569866,1
5492,1,0,6,3,5492,,1,http://www.cian.ru/sale/flat/150464547/,20.5,8.0,1,7.0,2865000,,,20.5,1.0,12.784327981624681,55.570105,37.569866,студи€в∆ Ђ—портивнооздоровительныйкомплекс(‘итнесѕлаза)ї
5493,Ц,0,6,2,5493,,1,http://www.cian.ru/sale/flat/150408981/,17.7,11.0,1,15.0,2920000,,,17.7,1.0,11.700632125972373,55.648997,37.533921,студи€
5494,Ц,0,6,2,5494,3.0,4 пасс.,http://www.cian.ru/sale/flat/149147065/,12.0,11.0,0,15.0,2920500,отсутствует,0.0,17.7,1.0,11.700632125972373,55.648997,37.533921,1
5495,0,0,6,8,5495,,0,http://www.cian.ru/sale/flat/150820461/,27.9,15.0,1,17.0,2999413,,,27.9,1.0,18.872063765546372,55.523648,37.510957,1
5496,1,0,6,8,5496,8.0,1,http://www.cian.ru/sale/flat/150938885/,17.0,17.0,0,14.0,3000000,евроремонт,1.0,40.0,1.0,8.436403746593912,55.689116,37.554565,1
5497,0,0,6,17,5497,,0,http://www.cian.ru/sale/flat/150494769/,27.9,15.0,1,17.0,3081784,,,27.9,1.0,18.872063765546372,55.523648,37.510957,1
5498,0,0,6,7,5498,,0,http://www.cian.ru/sale/flat/150692428/,28.5,15.0,1,16.0,3083213,,,28.5,1.0,18.872063765546372,55.523648,37.510957,1
5499,Ц,0,6,4,5499,6.0,1,http://www.cian.ru/sale/flat/150727341/,17.0,3.0,1,7.0,3300000,,,27.5,1.0,12.78331164358484,55.570125,37.569864,1
5500,Ц,0,6,9,5500,3.0,3 пасс.,http://www.cian.ru/sale/flat/149147080/,12.0,11.0,0,15.0,3311500,косметический,,17.9,1.0,11.700632125972373,55.648997,37.533921,1
5501,0,0,6,2,5501,,0,http://www.cian.ru/sale/flat/150494694/,37.2,15.0,1,17.0,3814554,,,37.2,1.0,18.872063765546372,55.523648,37.510957,1
5502,0,0,6,2,5502,,0,http://www.cian.ru/sale/flat/150564358/,39.2,15.0,1,16.0,3841599,,,39.2,1.0,18.872063765546372,55.523648,37.510957,1
5503,0,0,6,2,5503,,0,http://www.cian.ru/sale/flat/150494665/,39.2,15.0,1,17.0,3854774,,,39.2,1.0,18.872063765546372,55.523648,37.510957,1
5504,0,0,6,2,5504,,0,http://www.cian.ru/sale/flat/150494664/,38.9,15.0,1,17.0,3863061,,,38.9,1.0,18.872063765546372,55.523648,37.510957,1
5505,0,0,6,2,5505,,0,http://www.cian.ru/sale/flat/150494634/,39.5,15.0,1,16.0,3867394,,,39.5,1.0,18.872063765546372,55.523648,37.510957,1
5506,0,0,6,3,5506,,0,http://www.cian.ru/sale/flat/150681668/,38.8,15.0,1,16.0,3881322,,,38.8,1.0,18.872063765546372,55.523648,37.510957,1
5507,0,0,6,4,5507,,0,http://www.cian.ru/sale/flat/150494702/,38.3,15.0,1,17.0,3884878,,,38.3,1.0,18.872063765546372,55.523648,37.510957,1
5508,0,0,6,2,5508,,0,http://www.cian.ru/sale/flat/150494773/,39.5,15.0,1,17.0,3900078,,,39.5,1.0,18.872063765546372,55.523648,37.510957,1
5509,0,0,6,9,5509,,0,http://www.cian.ru/sale/flat/150494645/,38.7,15.0,1,16.0,3943618,,,38.7,1.0,18.872063765546372,55.523648,37.510957,1
5510,1,0,6,3,5510,,1,http://www.cian.ru/sale/flat/150457338/,50.0,8.0,1,6.0,3999000,,,55.0,1.0,12.784327981624681,55.570105,37.569866,3
5511,0,0,6,14,5511,,0,http://www.cian.ru/sale/flat/150494806/,38.6,15.0,1,17.0,4032010,,,38.6,1.0,18.872063765546372,55.523648,37.510957,1
5512,0,0,6,7,5512,5.6,1,http://www.cian.ru/sale/flat/150197664/,14.0,7.0,1,19.0,4057200,,,27.6,0.0,11.90441904885527,55.653719,37.530052,1
5513,0,0,6,16,5513,,0,http://www.cian.ru/sale/flat/150494816/,40.6,15.0,1,17.0,4174998,,,40.6,1.0,18.872063765546372,55.523648,37.510957,1
5514,0,0,6,6,5514,4.0,1,http://www.cian.ru/sale/flat/150197771/,13.3,7.0,1,19.0,4176000,,,28.8,0.0,11.90441904885527,55.653719,37.530052,1
5515,1,0,6,13,5515,8.5,1,http://www.cian.ru/sale/flat/148913521/,19.7,15.0,0,14.0,4300000,косметический,,42.1,0.0,15.919852371576532,55.503405,37.5925,1
5516,0,0,6,30,5516,30.0,1,http://www.cian.ru/sale/flat/49584645/,27.0,5.0,0,34.0,31500000,евроремонт,0.0,93.0,0.0,13.609493567477251,55.661217,37.510439,2
5517,2 лодж.,0,6,15,5517,19.0,1,http://www.cian.ru/sale/flat/148647603/,60.0,7.0,0,40.0,25825000,косметический,,103.3,1.0,9.86066734367656,55.665639,37.547567,3
5518,1,0,6,10,5518,9.8,1,http://www.cian.ru/sale/flat/150487471/,20.8,9.0,0,12.0,6200000,косметический,0.0,39.0,1.0,16.51615313381372,55.547188,37.52819,1
5519,1,0,6,3,5519,,1,http://www.cian.ru/sale/flat/150464547/,20.5,8.0,1,7.0,2865000,,,20.5,1.0,12.784327981624681,55.570105,37.569866,студи€в∆ Ђ—портивнооздоровительныйкомплекс(‘итнесѕлаза)ї
5520,1,0,6,3,5520,,1,http://www.cian.ru/sale/flat/150497471/,20.5,8.0,1,7.0,2865000,,,20.5,1.0,12.784327981624681,55.570105,37.569866,1
5521,Ц,0,6,2,5521,,1,http://www.cian.ru/sale/flat/150408981/,17.7,11.0,1,15.0,2920000,,,17.7,1.0,11.700632125972373,55.648997,37.533921,студи€
5522,Ц,0,6,2,5522,3.0,4 пасс.,http://www.cian.ru/sale/flat/149147065/,12.0,11.0,0,15.0,2920500,отсутствует,0.0,17.7,1.0,11.700632125972373,55.648997,37.533921,1
5523,0,0,6,8,5523,,0,http://www.cian.ru/sale/flat/150820461/,27.9,15.0,1,17.0,2999413,,,27.9,1.0,18.872063765546372,55.523648,37.510957,1
5524,1,0,6,8,5524,8.0,1,http://www.cian.ru/sale/flat/150938885/,17.0,17.0,0,14.0,3000000,евроремонт,1.0,40.0,1.0,8.436403746593912,55.689116,37.554565,1
5525,0,0,6,17,5525,,0,http://www.cian.ru/sale/flat/150494769/,27.9,15.0,1,17.0,3081784,,,27.9,1.0,18.872063765546372,55.523648,37.510957,1
5526,0,0,6,7,5526,,0,http://www.cian.ru/sale/flat/150692428/,28.5,15.0,1,16.0,3083213,,,28.5,1.0,18.872063765546372,55.523648,37.510957,1
5527,Ц,0,6,4,5527,6.0,1,http://www.cian.ru/sale/flat/150727341/,17.0,3.0,1,7.0,3300000,,,27.5,1.0,12.78331164358484,55.570125,37.569864,1
5528,Ц,0,6,9,5528,3.0,3 пасс.,http://www.cian.ru/sale/flat/149147080/,12.0,11.0,0,15.0,3311500,косметический,,17.9,1.0,11.700632125972373,55.648997,37.533921,1
5529,0,0,6,2,5529,,0,http://www.cian.ru/sale/flat/150494694/,37.2,15.0,1,17.0,3814554,,,37.2,1.0,18.872063765546372,55.523648,37.510957,1
5530,0,0,6,2,5530,,0,http://www.cian.ru/sale/flat/150564358/,39.2,15.0,1,16.0,3841599,,,39.2,1.0,18.872063765546372,55.523648,37.510957,1
5531,0,0,6,2,5531,,0,http://www.cian.ru/sale/flat/150494665/,39.2,15.0,1,17.0,3854774,,,39.2,1.0,18.872063765546372,55.523648,37.510957,1
5532,0,0,6,2,5532,,0,http://www.cian.ru/sale/flat/150494664/,38.9,15.0,1,17.0,3863061,,,38.9,1.0,18.872063765546372,55.523648,37.510957,1
5533,0,0,6,2,5533,,0,http://www.cian.ru/sale/flat/150494634/,39.5,15.0,1,16.0,3867394,,,39.5,1.0,18.872063765546372,55.523648,37.510957,1
5534,0,0,6,3,5534,,0,http://www.cian.ru/sale/flat/150681668/,38.8,15.0,1,16.0,3881322,,,38.8,1.0,18.872063765546372,55.523648,37.510957,1
5535,0,0,6,4,5535,,0,http://www.cian.ru/sale/flat/150494702/,38.3,15.0,1,17.0,3884878,,,38.3,1.0,18.872063765546372,55.523648,37.510957,1
5536,0,0,6,2,5536,,0,http://www.cian.ru/sale/flat/150494773/,39.5,15.0,1,17.0,3900078,,,39.5,1.0,18.872063765546372,55.523648,37.510957,1
5537,0,0,6,9,5537,,0,http://www.cian.ru/sale/flat/150494645/,38.7,15.0,1,16.0,3943618,,,38.7,1.0,18.872063765546372,55.523648,37.510957,1
5538,1,0,6,3,5538,,1,http://www.cian.ru/sale/flat/150457338/,50.0,8.0,1,6.0,3999000,,,55.0,1.0,12.784327981624681,55.570105,37.569866,3
5539,0,0,6,14,5539,,0,http://www.cian.ru/sale/flat/150494806/,38.6,15.0,1,17.0,4032010,,,38.6,1.0,18.872063765546372,55.523648,37.510957,1
5540,0,0,6,7,5540,5.6,1,http://www.cian.ru/sale/flat/150197664/,14.0,7.0,1,19.0,4057200,,,27.6,0.0,11.90441904885527,55.653719,37.530052,1
5541,0,0,6,16,5541,,0,http://www.cian.ru/sale/flat/150494816/,40.6,15.0,1,17.0,4174998,,,40.6,1.0,18.872063765546372,55.523648,37.510957,1
5542,0,0,6,6,5542,4.0,1,http://www.cian.ru/sale/flat/150197771/,13.3,7.0,1,19.0,4176000,,,28.8,0.0,11.90441904885527,55.653719,37.530052,1
5543,1,0,6,13,5543,8.5,1,http://www.cian.ru/sale/flat/148913521/,19.7,15.0,0,14.0,4300000,косметический,,42.1,0.0,15.919852371576532,55.503405,37.5925,1
5544,1,0,6,7,5544,6.8,1,http://www.cian.ru/sale/flat/150440268/,44.0,7.0,0,9.0,9490000,косметический,1.0,59.0,1.0,12.052581389518675,55.641254,37.533077,3
5545,1,0,6,1,5545,10.0,1,http://www.cian.ru/sale/flat/150527842/,33.5,10.0,1,7.0,8687000,,,51.1,1.0,15.215502404605616,55.649277,37.497643,1
5546,Ц,0,6,11,5546,33.0,1,http://www.cian.ru/sale/flat/148851610/,65.0,22.0,0,23.0,56900000,косметический,0.0,135.0,1.0,11.1701709735886,55.671199,37.532098,3
5547,1,0,6,3,5547,,1,http://www.cian.ru/sale/flat/150497471/,20.5,8.0,1,7.0,2865000,,,20.5,1.0,12.784327981624681,55.570105,37.569866,1
5548,1,0,6,3,5548,,1,http://www.cian.ru/sale/flat/150464547/,20.5,8.0,1,7.0,2865000,,,20.5,1.0,12.784327981624681,55.570105,37.569866,студи€в∆ Ђ—портивнооздоровительныйкомплекс(‘итнесѕлаза)ї
5549,Ц,0,6,2,5549,,1,http://www.cian.ru/sale/flat/150408981/,17.7,11.0,1,15.0,2920000,,,17.7,1.0,11.700632125972373,55.648997,37.533921,студи€
5550,Ц,0,6,2,5550,3.0,4 пасс.,http://www.cian.ru/sale/flat/149147065/,12.0,11.0,0,15.0,2920500,отсутствует,0.0,17.7,1.0,11.700632125972373,55.648997,37.533921,1
5551,0,0,6,8,5551,,0,http://www.cian.ru/sale/flat/150820461/,27.9,15.0,1,17.0,2999413,,,27.9,1.0,18.872063765546372,55.523648,37.510957,1
5552,1,0,6,8,5552,8.0,1,http://www.cian.ru/sale/flat/150938885/,17.0,17.0,0,14.0,3000000,евроремонт,1.0,40.0,1.0,8.436403746593912,55.689116,37.554565,1
5553,0,0,6,17,5553,,0,http://www.cian.ru/sale/flat/150494769/,27.9,15.0,1,17.0,3081784,,,27.9,1.0,18.872063765546372,55.523648,37.510957,1
5554,0,0,6,7,5554,,0,http://www.cian.ru/sale/flat/150692428/,28.5,15.0,1,16.0,3083213,,,28.5,1.0,18.872063765546372,55.523648,37.510957,1
5555,Ц,0,6,4,5555,6.0,1,http://www.cian.ru/sale/flat/150727341/,17.0,3.0,1,7.0,3300000,,,27.5,1.0,12.78331164358484,55.570125,37.569864,1
5556,Ц,0,6,9,5556,3.0,3 пасс.,http://www.cian.ru/sale/flat/149147080/,12.0,11.0,0,15.0,3311500,косметический,,17.9,1.0,11.700632125972373,55.648997,37.533921,1
5557,0,0,6,2,5557,,0,http://www.cian.ru/sale/flat/150494694/,37.2,15.0,1,17.0,3814554,,,37.2,1.0,18.872063765546372,55.523648,37.510957,1
5558,0,0,6,2,5558,,0,http://www.cian.ru/sale/flat/150564358/,39.2,15.0,1,16.0,3841599,,,39.2,1.0,18.872063765546372,55.523648,37.510957,1
5559,0,0,6,2,5559,,0,http://www.cian.ru/sale/flat/150494665/,39.2,15.0,1,17.0,3854774,,,39.2,1.0,18.872063765546372,55.523648,37.510957,1
5560,0,0,6,2,5560,,0,http://www.cian.ru/sale/flat/150494664/,38.9,15.0,1,17.0,3863061,,,38.9,1.0,18.872063765546372,55.523648,37.510957,1
5561,0,0,6,2,5561,,0,http://www.cian.ru/sale/flat/150494634/,39.5,15.0,1,16.0,3867394,,,39.5,1.0,18.872063765546372,55.523648,37.510957,1
5562,0,0,6,3,5562,,0,http://www.cian.ru/sale/flat/150681668/,38.8,15.0,1,16.0,3881322,,,38.8,1.0,18.872063765546372,55.523648,37.510957,1
5563,0,0,6,4,5563,,0,http://www.cian.ru/sale/flat/150494702/,38.3,15.0,1,17.0,3884878,,,38.3,1.0,18.872063765546372,55.523648,37.510957,1
5564,0,0,6,2,5564,,0,http://www.cian.ru/sale/flat/150494773/,39.5,15.0,1,17.0,3900078,,,39.5,1.0,18.872063765546372,55.523648,37.510957,1
5565,0,0,6,9,5565,,0,http://www.cian.ru/sale/flat/150494645/,38.7,15.0,1,16.0,3943618,,,38.7,1.0,18.872063765546372,55.523648,37.510957,1
5566,1,0,6,3,5566,,1,http://www.cian.ru/sale/flat/150457338/,50.0,8.0,1,6.0,3999000,,,55.0,1.0,12.784327981624681,55.570105,37.569866,3
5567,0,0,6,14,5567,,0,http://www.cian.ru/sale/flat/150494806/,38.6,15.0,1,17.0,4032010,,,38.6,1.0,18.872063765546372,55.523648,37.510957,1
5568,0,0,6,7,5568,5.6,1,http://www.cian.ru/sale/flat/150197664/,14.0,7.0,1,19.0,4057200,,,27.6,0.0,11.90441904885527,55.653719,37.530052,1
5569,0,0,6,16,5569,,0,http://www.cian.ru/sale/flat/150494816/,40.6,15.0,1,17.0,4174998,,,40.6,1.0,18.872063765546372,55.523648,37.510957,1
5570,0,0,6,6,5570,4.0,1,http://www.cian.ru/sale/flat/150197771/,13.3,7.0,1,19.0,4176000,,,28.8,0.0,11.90441904885527,55.653719,37.530052,1
5571,1,0,6,13,5571,8.5,1,http://www.cian.ru/sale/flat/148913521/,19.7,15.0,0,14.0,4300000,косметический,,42.1,0.0,15.919852371576532,55.503405,37.5925,1
5572,1,0,6,1,5572,5.3,1,http://www.cian.ru/sale/flat/150527783/,23.4,10.0,1,7.0,8283000,,,50.2,1.0,15.215502404605616,55.649277,37.497643,2
5573,Ц,0,6,40,5573,20.0,1,http://www.cian.ru/sale/flat/137006034/,67.0,12.0,0,40.0,27200000,отсутствует,1.0,101.0,1.0,9.86066734367656,55.665639,37.547567,2
5574,Ц,0,6,19,5574,15.0,1,http://www.cian.ru/sale/flat/150535319/,60.0,15.0,0,38.0,34999000,отсутствует,,117.0,1.0,13.710490003905294,55.661379,37.509397,свободна€планировкав∆ ЂWellHouseнаЋенинском(¬елл’ауснаЋенинском)ї
5575,1,0,6,3,5575,,1,http://www.cian.ru/sale/flat/150497471/,20.5,8.0,1,7.0,2865000,,,20.5,1.0,12.784327981624681,55.570105,37.569866,1
5576,1,0,6,3,5576,,1,http://www.cian.ru/sale/flat/150464547/,20.5,8.0,1,7.0,2865000,,,20.5,1.0,12.784327981624681,55.570105,37.569866,студи€в∆ Ђ—портивнооздоровительныйкомплекс(‘итнесѕлаза)ї
5577,Ц,0,6,2,5577,,1,http://www.cian.ru/sale/flat/150408981/,17.7,11.0,1,15.0,2920000,,,17.7,1.0,11.700632125972373,55.648997,37.533921,студи€
5578,Ц,0,6,2,5578,3.0,4 пасс.,http://www.cian.ru/sale/flat/149147065/,12.0,11.0,0,15.0,2920500,отсутствует,0.0,17.7,1.0,11.700632125972373,55.648997,37.533921,1
5579,0,0,6,8,5579,,0,http://www.cian.ru/sale/flat/150820461/,27.9,15.0,1,17.0,2999413,,,27.9,1.0,18.872063765546372,55.523648,37.510957,1
5580,1,0,6,8,5580,8.0,1,http://www.cian.ru/sale/flat/150938885/,17.0,17.0,0,14.0,3000000,евроремонт,1.0,40.0,1.0,8.436403746593912,55.689116,37.554565,1
5581,0,0,6,17,5581,,0,http://www.cian.ru/sale/flat/150494769/,27.9,15.0,1,17.0,3081784,,,27.9,1.0,18.872063765546372,55.523648,37.510957,1
5582,0,0,6,7,5582,,0,http://www.cian.ru/sale/flat/150692428/,28.5,15.0,1,16.0,3083213,,,28.5,1.0,18.872063765546372,55.523648,37.510957,1
5583,Ц,0,6,4,5583,6.0,1,http://www.cian.ru/sale/flat/150727341/,17.0,3.0,1,7.0,3300000,,,27.5,1.0,12.78331164358484,55.570125,37.569864,1
5584,Ц,0,6,9,5584,3.0,3 пасс.,http://www.cian.ru/sale/flat/149147080/,12.0,11.0,0,15.0,3311500,косметический,,17.9,1.0,11.700632125972373,55.648997,37.533921,1
5585,0,0,6,2,5585,,0,http://www.cian.ru/sale/flat/150494694/,37.2,15.0,1,17.0,3814554,,,37.2,1.0,18.872063765546372,55.523648,37.510957,1
5586,0,0,6,2,5586,,0,http://www.cian.ru/sale/flat/150564358/,39.2,15.0,1,16.0,3841599,,,39.2,1.0,18.872063765546372,55.523648,37.510957,1
5587,0,0,6,2,5587,,0,http://www.cian.ru/sale/flat/150494665/,39.2,15.0,1,17.0,3854774,,,39.2,1.0,18.872063765546372,55.523648,37.510957,1
5588,0,0,6,2,5588,,0,http://www.cian.ru/sale/flat/150494664/,38.9,15.0,1,17.0,3863061,,,38.9,1.0,18.872063765546372,55.523648,37.510957,1
5589,0,0,6,2,5589,,0,http://www.cian.ru/sale/flat/150494634/,39.5,15.0,1,16.0,3867394,,,39.5,1.0,18.872063765546372,55.523648,37.510957,1
5590,0,0,6,3,5590,,0,http://www.cian.ru/sale/flat/150681668/,38.8,15.0,1,16.0,3881322,,,38.8,1.0,18.872063765546372,55.523648,37.510957,1
5591,0,0,6,4,5591,,0,http://www.cian.ru/sale/flat/150494702/,38.3,15.0,1,17.0,3884878,,,38.3,1.0,18.872063765546372,55.523648,37.510957,1
5592,0,0,6,2,5592,,0,http://www.cian.ru/sale/flat/150494773/,39.5,15.0,1,17.0,3900078,,,39.5,1.0,18.872063765546372,55.523648,37.510957,1
5593,0,0,6,9,5593,,0,http://www.cian.ru/sale/flat/150494645/,38.7,15.0,1,16.0,3943618,,,38.7,1.0,18.872063765546372,55.523648,37.510957,1
5594,1,0,6,3,5594,,1,http://www.cian.ru/sale/flat/150457338/,50.0,8.0,1,6.0,3999000,,,55.0,1.0,12.784327981624681,55.570105,37.569866,3
5595,0,0,6,14,5595,,0,http://www.cian.ru/sale/flat/150494806/,38.6,15.0,1,17.0,4032010,,,38.6,1.0,18.872063765546372,55.523648,37.510957,1
5596,0,0,6,7,5596,5.6,1,http://www.cian.ru/sale/flat/150197664/,14.0,7.0,1,19.0,4057200,,,27.6,0.0,11.90441904885527,55.653719,37.530052,1
5597,0,0,6,16,5597,,0,http://www.cian.ru/sale/flat/150494816/,40.6,15.0,1,17.0,4174998,,,40.6,1.0,18.872063765546372,55.523648,37.510957,1
5598,0,0,6,6,5598,4.0,1,http://www.cian.ru/sale/flat/150197771/,13.3,7.0,1,19.0,4176000,,,28.8,0.0,11.90441904885527,55.653719,37.530052,1
5599,1,0,6,13,5599,8.5,1,http://www.cian.ru/sale/flat/148913521/,19.7,15.0,0,14.0,4300000,косметический,,42.1,0.0,15.919852371576532,55.503405,37.5925,1
5600,2 лодж.,0,6,15,5600,17.0,1,http://www.cian.ru/sale/flat/149791474/,103.0,16.0,0,23.0,34250000,отсутствует,,137.0,1.0,9.190839685763162,55.657926,37.558355,4
5601,2 лодж.,0,6,3,5601,10.0,1,http://www.cian.ru/sale/flat/148305782/,51.0,19.0,0,22.0,23500000,дизайнерский,,81.0,1.0,10.858644945284208,55.677159,37.533553,3
5602,1,0,6,10,5602,18.7,1,http://www.cian.ru/sale/flat/149976481/,53.1,12.0,0,20.0,95000000,косметический,,123.5,1.0,7.332660352321812,55.702165,37.561958,3
5603,1,0,6,3,5603,,1,http://www.cian.ru/sale/flat/150464547/,20.5,8.0,1,7.0,2865000,,,20.5,1.0,12.784327981624681,55.570105,37.569866,студи€в∆ Ђ—портивнооздоровительныйкомплекс(‘итнесѕлаза)ї
5604,1,0,6,3,5604,,1,http://www.cian.ru/sale/flat/150497471/,20.5,8.0,1,7.0,2865000,,,20.5,1.0,12.784327981624681,55.570105,37.569866,1
5605,Ц,0,6,2,5605,,1,http://www.cian.ru/sale/flat/150408981/,17.7,11.0,1,15.0,2920000,,,17.7,1.0,11.700632125972373,55.648997,37.533921,студи€
5606,Ц,0,6,2,5606,3.0,4 пасс.,http://www.cian.ru/sale/flat/149147065/,12.0,11.0,0,15.0,2920500,отсутствует,0.0,17.7,1.0,11.700632125972373,55.648997,37.533921,1
5607,0,0,6,8,5607,,0,http://www.cian.ru/sale/flat/150820461/,27.9,15.0,1,17.0,2999413,,,27.9,1.0,18.872063765546372,55.523648,37.510957,1
5608,1,0,6,8,5608,8.0,1,http://www.cian.ru/sale/flat/150938885/,17.0,17.0,0,14.0,3000000,евроремонт,1.0,40.0,1.0,8.436403746593912,55.689116,37.554565,1
5609,0,0,6,17,5609,,0,http://www.cian.ru/sale/flat/150494769/,27.9,15.0,1,17.0,3081784,,,27.9,1.0,18.872063765546372,55.523648,37.510957,1
5610,0,0,6,7,5610,,0,http://www.cian.ru/sale/flat/150692428/,28.5,15.0,1,16.0,3083213,,,28.5,1.0,18.872063765546372,55.523648,37.510957,1
5611,Ц,0,6,4,5611,6.0,1,http://www.cian.ru/sale/flat/150727341/,17.0,3.0,1,7.0,3300000,,,27.5,1.0,12.78331164358484,55.570125,37.569864,1
5612,Ц,0,6,9,5612,3.0,3 пасс.,http://www.cian.ru/sale/flat/149147080/,12.0,11.0,0,15.0,3311500,косметический,,17.9,1.0,11.700632125972373,55.648997,37.533921,1
5613,0,0,6,2,5613,,0,http://www.cian.ru/sale/flat/150494694/,37.2,15.0,1,17.0,3814554,,,37.2,1.0,18.872063765546372,55.523648,37.510957,1
5614,0,0,6,2,5614,,0,http://www.cian.ru/sale/flat/150564358/,39.2,15.0,1,16.0,3841599,,,39.2,1.0,18.872063765546372,55.523648,37.510957,1
5615,0,0,6,2,5615,,0,http://www.cian.ru/sale/flat/150494665/,39.2,15.0,1,17.0,3854774,,,39.2,1.0,18.872063765546372,55.523648,37.510957,1
5616,0,0,6,2,5616,,0,http://www.cian.ru/sale/flat/150494664/,38.9,15.0,1,17.0,3863061,,,38.9,1.0,18.872063765546372,55.523648,37.510957,1
5617,0,0,6,2,5617,,0,http://www.cian.ru/sale/flat/150494634/,39.5,15.0,1,16.0,3867394,,,39.5,1.0,18.872063765546372,55.523648,37.510957,1
5618,0,0,6,3,5618,,0,http://www.cian.ru/sale/flat/150681668/,38.8,15.0,1,16.0,3881322,,,38.8,1.0,18.872063765546372,55.523648,37.510957,1
